id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4191345,Rare!!Parking inclus!Downtown/centre-ville Québec,7913580,Victoria,,Saint-Jean-Baptiste,46.80829,-71.22497,Entire home/apt,84,1,98,2019-02-26,1.83,3,33
4215307,"39$.. Magnifique appartement!!
Calme et zen.",3201898,Francois,,Saint-Sauveur,46.81044,-71.23905,Entire home/apt,59,1,309,2019-03-03,6.55,2,254
4222673,Logement avec cour arrière privee au centre ville,21914442,Nadia,,Saint-Sauveur,46.8101,-71.24049,Entire home/apt,42,14,12,2018-08-19,0.24,2,127
4232839,"Cosy 2 bedroom, well located.",17727918,Vincent,,Cité Universitaire,46.7757,-71.29843,Entire home/apt,71,5,8,2017-09-13,0.16,1,0
4239701,Be in the Heart of Québec City,6305833,Patrick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81268,-71.21618,Entire home/apt,212,2,22,2017-06-18,0.41,1,0
4242956,Chambre disponible/Room Available,7477999,Marc-Alex,,Saint-Sauveur,46.80694,-71.23582,Private room,29,1,72,2018-08-31,1.34,1,0
4276973,Forest Loft in Downtown Quebec City,19909639,Louis,,Saint-Roch,46.81459,-71.22607,Entire home/apt,75,1,439,2019-03-04,8.20,11,190
4286898,Pied-à-terre au Centre-Ville de Qc,22254953,Rod,,Maizerets,46.83958,-71.22535,Private room,240,28,0,,,1,365
4294296,Private  Apartment 2 rooms downtown,6817306,Pierre,,Saint-Roch,46.81584,-71.21992,Entire home/apt,74,1,47,2017-07-05,0.88,5,0
4400459,*TOUT INCLUS* Maison meublée,1609319,Marie,,Quartier 4-2,46.88715,-71.28873,Entire home/apt,95,150,0,,,1,267
4443456,"apt meublé, quebec, ensoleille",1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81384,-71.20643,Entire home/apt,35,32,8,2018-12-10,0.16,12,278
4456183,Cute and cozy apartment in Old Quebec,23122508,Maude-Sarah,,Saint-Jean-Baptiste,46.80939,-71.22217,Entire home/apt,70,2,24,2018-01-07,0.47,1,0
4473824,Chaleureuse maison à Charlesbourg,23211374,Talusier,,Jésuites,46.86597,-71.25984,Entire home/apt,75,1,1,2014-12-29,0.02,1,0
4489810,Petit studio douillet et bien situé,23072205,Marie-Ève,,Saint-Jean-Baptiste,46.8107,-71.21958,Entire home/apt,88,31,67,2018-01-29,1.32,3,365
4493821,FURNISHED CONDO IN QUEBEC GRANDE AL,16066615,Maxim,,Montcalm,46.79572,-71.23553,Entire home/apt,42,30,21,2018-04-28,0.41,1,89
4503885,3 1/2 luminous in the center Qc !,20971492,Stéphane,,Saint-Sauveur,46.81194,-71.23889,Entire home/apt,80,1,8,2017-03-05,0.18,2,0
4530244,Bel appartement au centre de la basse-ville,20539154,Arnaud,,Saint-Sauveur,46.81293,-71.23846,Entire home/apt,79,1,25,2018-12-02,0.49,2,0
4563559,Chambre à louer long terme,6212858,Katia,,Duberger-Les Saules,46.80686,-71.33629,Private room,15,30,5,2018-10-13,0.11,3,180
4567493,Gîte du Hu-Art (GALARNEAU room),23676164,Pierre,,Lac-Saint-Charles,46.91826,-71.38308,Private room,110,1,1,2015-04-23,0.02,5,303
4567897,Gîte du Hu-Art (BRUNANTE room),23676164,Pierre,,Lac-Saint-Charles,46.91876,-71.38078,Private room,110,1,3,2018-12-29,0.17,5,302
4571956,"Renovated Apartment, Private Parking & Backyard",3813034,Rachel,,Saint-Sauveur,46.80886,-71.23275,Entire home/apt,179,2,53,2019-02-15,2.59,2,42
4585669,Littoral - Signature | 2 Queens,14594594,Jonathan,,Quartier 5-4,46.8549,-71.18744,Private room,99,1,31,2019-02-17,0.65,5,321
4593246,Charmant appartement sur 2 étages ,23809464,Elizabeth Ann,,Saint-Roch,46.81372,-71.23119,Entire home/apt,80,30,4,2019-03-01,0.09,1,156
4596193,Tiny house • Courtyard & Parking,18991700,Olivier,,Saint-Sauveur,46.80894,-71.24234,Entire home/apt,110,30,24,2018-08-24,0.47,1,89
4613578,2 and a half in the center-life of Quebec,23901714,Reynald,,Saint-Louis,46.77217,-71.29623,Entire home/apt,84,1,116,2019-03-04,2.32,1,152
4617077,Gîte du Hu-Art (DREAM room),23676164,Pierre,,Lac-Saint-Charles,46.91866,-71.38113,Private room,95,1,9,2018-09-10,0.20,5,293
4617223,Gite du Hu-Art (ZEN room),23676164,Pierre,,Lac-Saint-Charles,46.91847,-71.3834,Private room,130,1,4,2018-08-14,0.10,5,330
4617481,Gîte du Hu-Art (HUARD room),23676164,Pierre,,Lac-Saint-Charles,46.91737,-71.38351,Private room,110,1,1,2015-07-03,0.02,5,344
4685791,SPECIAL Spring Time- Vieux Quebec: a charm!,6647989,Josée,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81213,-71.20913,Entire home/apt,55,28,9,2018-08-31,0.21,1,161
4693241,"5 1/2, CLÉS EN MAIN, centre-ville",24262675,Sophie,,Saint-Jean-Baptiste,46.80738,-71.21951,Entire home/apt,100,7,1,2015-02-15,0.02,1,0
4709121,Petit cocon au centre-ville,990393,Geneviève,,Saint-Roch,46.81538,-71.22801,Private room,55,4,25,2019-01-01,0.50,1,0
4729348,Pour famille près du centre-ville,24422150,Solène,,Vieux-Limoilou,46.82515,-71.2316,Entire home/apt,121,3,21,2017-01-01,0.41,1,0
4751425,RC1 - 1-bedroom apartment at Les Lofts St-Joseph,23693320,Team,,Saint-Roch,46.81645,-71.22089,Entire home/apt,292,2,1,2016-06-08,0.03,14,21
4757470,Maison complète avec piscine,24547692,Vincent,,Chutes-Montmorency,46.87958,-71.16435,Entire home/apt,130,4,6,2016-07-22,0.14,1,0
4759446,Beautifull apartement two level,20016094,Lina,,Saint-Sauveur,46.80916,-71.23796,Entire home/apt,119,2,44,2018-09-23,0.86,2,248
4766922,Splendide appartement dans le Vieux-port de Québec,18684279,Luc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81722,-71.20328,Entire home/apt,130,2,28,2018-12-30,0.75,2,0
4790508,Luxury renovated historical condo ,24264822,Jean-François,,Saint-Roch,46.81301,-71.22367,Entire home/apt,165,1,300,2019-01-27,5.99,1,183
4803830,Hôtel Motel Le Châteauguay,24747916,Eric,,Quartier 5-4,46.85859,-71.17724,Private room,50,1,2,2016-06-29,0.04,3,365
4820844,"Vivre le Vieux-Québec, sur place !",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815,-71.20631,Entire home/apt,33,32,1,2015-09-30,0.02,4,0
4901041,"ce soir, dormez à la maison!",25227914,Cécile,,Saint-Roch,46.81726,-71.22265,Private room,104,1,130,2018-12-27,2.77,2,296
4902020,Au coeur du Vieux-Québec,25227914,Cécile,,Saint-Roch,46.81626,-71.22304,Entire home/apt,84,4,62,2019-02-18,1.45,2,224
4913189,Chambre avec accès à l'appartement,25300924,Christian,,Saint-Sauveur,46.80663,-71.26214,Private room,35,1,29,2018-06-12,0.59,1,247
4957426,4-pièces tranquille au Centre-Ville (Basse-Ville),25553513,Patrice,,Saint-Sauveur,46.80578,-71.2358,Entire home/apt,121,5,37,2018-10-15,0.76,1,0
4995782,"PENTHOUSE with TERRACE, DOWNTOWN QUÉBEC",12849225,Nicole,,Saint-Jean-Baptiste,46.81187,-71.21766,Entire home/apt,78,30,34,2018-07-29,0.70,2,363
5051170,New 2 bedroom in Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81483,-71.23875,Entire home/apt,39,30,16,2018-02-10,0.33,8,218
5078748,New and nice quiet studio,26228887,Christian,,Saint-Louis,46.76545,-71.27932,Entire home/apt,75,3,26,2018-09-27,0.55,2,179
5094755,Beautiful house near services.,26324945,Marie-Helene,,Saint-Sacrement,46.79017,-71.25455,Entire home/apt,210,2,13,2018-08-21,0.27,1,0
5100852,Charmante maison familiale au centre-ville,11164340,Marie-Claire,,Saint-Sauveur,46.81267,-71.23883,Entire home/apt,150,3,7,2018-08-21,0.37,1,0
5111516,Family Guest house,26404295,Patricia,,Pointe-de-Sainte-Foy,46.75321,-71.3158,Private room,80,1,100,2018-10-19,2.05,3,0
5121241,Charmant appartement à Limoilou,3235368,Martine,,Vieux-Limoilou,46.82348,-71.22582,Entire home/apt,80,2,8,2016-12-31,0.16,1,0
5127000,Mounana : private bathroom & breakfast included.,26502207,Alexandra Et Franck,,Cité Universitaire,46.77582,-71.28967,Private room,46,2,217,2019-02-22,4.60,2,295
5133547,Very nice apartment in Quebec city!,26538364,Marilyne,,Saint-Sacrement,46.79111,-71.25073,Entire home/apt,88,2,3,2015-08-14,0.06,1,0
5135910,301 - 2-bedroom apartment at Les Lofts St-Joseph,23693320,Team,,Saint-Roch,46.81607,-71.22035,Entire home/apt,297,2,48,2018-07-02,1.04,14,25
5152141,"Room - In Montcalm, Quebec city",26639576,Charlotte,,Montcalm,46.80196,-71.23097,Private room,50,1,17,2019-02-17,0.34,1,179
5160965,"Chambre ""RELAX"" au cœur de Québec!",26691052,Géraldine,,Sillery,46.78359,-71.24661,Private room,59,1,130,2019-02-17,2.61,3,365
5169142,LOFT La Porte Rouge,26734446,Audrey-Anne,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81795,-71.20784,Entire home/apt,150,2,145,2019-01-31,2.92,2,360
5180002,Au 44 des Nobles - Alternative accomodation,26784845,Chantale,,Loretteville,46.85299,-71.36231,Private room,60,2,9,2016-10-10,0.24,1,0
5211247,À Québec près de tout…,7404198,Jocelyn,,Sillery,46.7816,-71.26074,Entire home/apt,75,3,68,2019-02-18,1.38,1,240
5226752,Studio sympatique!,27046467,Catherine,,Cité Universitaire,46.7895,-71.28321,Entire home/apt,50,1,1,2015-05-30,0.02,1,0
5230362,Bedroom for rent at Québec City,27067502,German,,Pointe-de-Sainte-Foy,46.75862,-71.32532,Private room,35,1,0,,,1,0
5237460,Beautiful house by the water. 3 bdr.,27103941,Éric,,Sillery,46.75124,-71.28209,Entire home/apt,200,2,67,2019-02-27,1.36,1,354
5237663,familly with kids welcome !,27104592,Sylvain Et Stéphanie,,Notre-Dame-des-Laurentides,46.90189,-71.31259,Private room,80,2,2,2019-02-17,0.29,1,190
5239858,Nid douillet au Centre-ville!,95313,Maxime,,Saint-Sauveur,46.80935,-71.23168,Entire home/apt,95,7,38,2017-07-17,0.85,1,0
5245727,"Chambre d,Hotes ..Prima 1",15391280,Gaetan,,Saint-Jean-Baptiste,46.80775,-71.22407,Shared room,75,1,1,2018-02-27,0.08,3,148
5251967,Un havre de paix en pleine effervescence urbaine,19859272,Isabelle,,Saint-Roch,46.81616,-71.22266,Entire home/apt,48,6,16,2019-01-02,1.40,1,303
5302404,Chambre à louer avec accès à tout le logement.,27463562,Raynald,,Vieux-Limoilou,46.82374,-71.22294,Private room,42,2,181,2019-02-27,7.86,2,74
5309551,Family Guest House (double),26404295,Patricia,,Saint-Louis,46.75404,-71.3135,Private room,80,1,63,2018-10-30,1.37,3,0
5309624,hébergement famille hôte (suite),26404295,Patricia,,Pointe-de-Sainte-Foy,46.75233,-71.31377,Private room,121,2,17,2018-07-25,0.37,3,0
5319155,'Simple & Lumineuse' (dispo jusqu'au 19 avril),22932218,Nathalie,,Maizerets,46.8334,-71.21726,Private room,23,1,33,2017-05-12,0.77,3,44
5319570,'Douceur de l'érable' (dispo jusqu'au 19 avril),22932218,Nathalie,,Maizerets,46.83534,-71.21629,Private room,25,1,8,2017-05-20,0.19,3,44
5319639,'Zen & Confortable' (dispo jusqu'au 19 avril),22932218,Nathalie,,Maizerets,46.8355,-71.21793,Private room,27,1,40,2018-03-03,1.07,3,41
5342864,La Pointe : private bathroom & breakfast included.,26502207,Alexandra Et Franck,,Cité Universitaire,46.77615,-71.28968,Private room,46,2,218,2019-03-02,4.65,2,313
5346612,chambre privée au coeur de Québec,6817306,Pierre,,Saint-Roch,46.81589,-71.22129,Private room,59,1,7,2017-07-01,0.16,5,312
5379115,Au coeur du Vieux-Limoilou,27864760,Claire,,Vieux-Limoilou,46.82437,-71.22988,Private room,46,2,109,2019-01-01,2.26,1,316
5390871,Québec à son meilleur-partez d'ici!,27944406,Audrey,,Montcalm,46.80327,-71.225,Private room,70,1,20,2018-10-27,0.54,1,56
5406532,Perfect House for families !,25549596,Romain,,Plateau,46.77096,-71.31322,Entire home/apt,177,3,6,2017-07-07,0.13,1,0
5419244,"Brand new condo, close Old Quebec",28094552,Louis-Frédérick,,Saint-Roch,46.81139,-71.22562,Entire home/apt,125,2,19,2017-01-01,0.42,1,0
5442064,Home near downtown Quebec with Spa open all year.,28224563,Martine,,Pointe-de-Sainte-Foy,46.76392,-71.32674,Entire home/apt,330,2,36,2019-02-17,0.81,2,332
5442258,Maison près du centre ville avec spa à l'année.,28224563,Martine,,Pointe-de-Sainte-Foy,46.76469,-71.32511,Entire home/apt,330,2,26,2018-08-14,0.58,2,332
5457653,"Chambre ""ZEN"" au cœur de Quebec!",26691052,Géraldine,,Sillery,46.78238,-71.24587,Private room,62,1,143,2019-02-17,2.99,3,365
5465594,Gorgeous & totally renovated 1 bedroom apartment,3146052,Frédéric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81243,-71.21504,Entire home/apt,119,1,190,2019-02-17,7.77,1,310
5465959,Maison en ville + parking inclus,27262511,Hélène,,Saint-Roch,46.81089,-71.22636,Entire home/apt,179,2,116,2019-02-24,2.51,1,303
5477319,Cute hideout in Quebec City,28404611,Frederick,,Saint-Louis,46.76243,-71.31421,Entire home/apt,70,3,15,2018-11-28,1.15,1,66
5478609,Beau 4 et demi au centre-ville,28408747,Denis,,Montcalm,46.8045,-71.22506,Entire home/apt,150,3,36,2019-02-18,2.00,1,181
5487325,Chambre privée dans une maison,6825502,André,,Sillery,46.78463,-71.2581,Private room,50,3,4,2018-12-01,0.13,2,12
5495123,"Petit pied-à-terre, Vieux-Québec",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81628,-71.20766,Entire home/apt,29,32,1,2015-08-15,0.02,4,0
5495882,Chaleureuse Chambre Principale pres de Wendake,28499688,Maxime,,Des Châtels,46.8519,-71.38309,Private room,31,1,1,2019-02-12,1,1,0
5517202,Au coeur du Quartier des Arts!,5758591,Marie-Lou,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.79403,-71.22944,Entire home/apt,212,2,23,2019-02-28,1.13,3,339
5536939,Grand Condo aux portes du Vieux-Québec,4252877,Nathalie,,Saint-Jean-Baptiste,46.81246,-71.21678,Entire home/apt,78,14,12,2018-09-03,0.28,6,0
5562575,Chambre d'étudiant dans un logement,28807306,Maude,,Cité Universitaire,46.78672,-71.2831,Private room,86,14,0,,,1,0
5576446,Tente sur une belle terasse ,6817306,Pierre,,Saint-Roch,46.81623,-71.2204,Entire home/apt,42,1,1,2015-08-03,0.02,5,347
5586459,Whole lovely flat in Quebec City!,16876094,Sarah,,Vieux-Limoilou,46.82275,-71.22446,Entire home/apt,175,2,48,2018-10-08,1.05,1,89
5604407,Chambre tranquille,6212858,Katia,,Duberger-Les Saules,46.80823,-71.33601,Private room,19,30,1,2017-10-31,0.06,3,89
5667173,Room available near Old Quebec,29380144,Mélanie,,Saint-Sacrement,46.79648,-71.24189,Private room,29,1,0,,,1,0
5739093,Living Downtown!,3666778,Valériane,,Saint-Roch,46.81698,-71.22537,Private room,50,2,43,2017-08-16,0.97,1,187
5768899,Penthouse,28221749,Michael,,Saint-Jean-Baptiste,46.80769,-71.22773,Entire home/apt,300,2,3,2018-08-05,0.41,1,0
5784879,Appartement spacieux A Québec,29922946,France,,Quartier 4-5,46.85345,-71.27907,Entire home/apt,84,31,18,2016-07-15,0.40,1,90
5819179,Douillet et Confortable,29506103,Marie,,Montcalm,46.79895,-71.22819,Entire home/apt,179,1,14,2019-01-02,0.32,15,327
5824971,Chambre et séjour,30234215,Bruno Pierre Et Lise,,Saint-Sacrement,46.79245,-71.2621,Private room,70,5,65,2018-10-28,1.46,1,346
5847476,LOFT POUR 4 PERS SUR SAINT JEAN,29818429,Emmanuelle,,Saint-Jean-Baptiste,46.81088,-71.21751,Entire home/apt,121,31,88,2019-02-25,1.92,2,364
5847721,STUDIO AU COEUR DE SAINT JEAN,29818429,Emmanuelle,,Saint-Jean-Baptiste,46.81047,-71.21617,Entire home/apt,100,31,93,2019-02-17,2.02,2,239
5880353,Condo/Loft Urbain ,11857139,Jean-Sébastien,,Vieux-Limoilou,46.82466,-71.22379,Entire home/apt,115,30,5,2018-10-10,0.11,1,218
5891877,Private and quiet room,20627898,Stéphane,,Chutes-Montmorency,46.89835,-71.16804,Private room,54,2,37,2018-08-30,0.82,1,94
5900429,Charmant appartement Vieux Québec,2696327,Catherine,,Saint-Jean-Baptiste,46.81169,-71.21919,Entire home/apt,150,2,5,2018-10-09,0.12,2,29
5915754,Chaleureux et grand 4 et demi,30721639,Valérie,,Cité Universitaire,46.78938,-71.28975,Shared room,90,1,0,,,1,0
5988977,La dolce vita,30737845,Jovette,,Vieux-Limoilou,46.82812,-71.23073,Private room,40,1,93,2019-02-10,2.05,1,274
5991304,Appartement Centre ville de Québec,31107508,Gayraud,,Saint-Jean-Baptiste,46.81265,-71.21868,Private room,55,1,10,2015-08-23,0.22,1,0
6000249,2 bedroom apartment Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81338,-71.24015,Entire home/apt,50,30,7,2017-08-22,0.16,8,249
6001427,"1 bdr apt Québec downtown, sleeps 4",1646154,Dimitri,,Saint-Sauveur,46.8145,-71.23978,Entire home/apt,25,50,9,2018-07-30,0.20,8,320
6018616,Condo a louer centre ville,11738144,Line,,Vanier,46.81571,-71.25775,Entire home/apt,70,3,85,2018-01-18,1.84,2,301
6055191,Superbe loft à Québec,5099838,Maria,,Saint-Jean-Baptiste,46.81045,-71.22426,Entire home/apt,80,10,14,2019-02-22,0.31,1,308
6078383,Awesome PRIVATE BEDROOM in a modern designed condo,31551322,Dominic,,Neufchâtel-Est/Lebourgneuf,46.84238,-71.32224,Private room,198,1,9,2018-09-02,0.41,2,365
6091563,Cozy pied à terre in Québec city,31612995,David,,Saint-Sauveur,46.80904,-71.23455,Entire home/apt,88,30,9,2016-08-13,0.20,1,89
6091845,Ikaalinen,10641360,International Guesthouse,,Vanier,46.81856,-71.26418,Private room,40,1,0,,,10,365
6091920,Split,10641360,International Guesthouse,,Vanier,46.81764,-71.26399,Private room,46,1,2,2018-10-04,0.06,10,365
6092044,Queenstown,10641360,International Guesthouse,,Vanier,46.81704,-71.26393,Private room,50,1,6,2018-10-07,0.14,10,364
6092081,Punta Cana,10641360,International Guesthouse,,Vanier,46.81717,-71.26552,Entire home/apt,50,1,2,2018-10-08,0.35,10,325
6100766,Old- port Loft design,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81579,-71.20808,Entire home/apt,39,31,5,2018-11-18,0.16,3,96
6104711,NICE BIG ROOM NEAR OLD QUEBEC TOWN,31635144,Jacky,,Saint-Jean-Baptiste,46.80485,-71.22475,Private room,62,1,48,2017-09-21,1.29,2,364
6134170,Maison avec grand terrain,20347037,Marjorie,,Lairet,46.83522,-71.2372,Entire home/apt,225,5,4,2019-01-05,0.09,1,0
6140302,Beautiful house by the water a,31852871,Eric,,Sillery,46.7529,-71.28102,Entire home/apt,248,2,70,2019-02-23,1.54,1,332
6163009,Chambre quartier historique.,31972716,Eric,,Chutes-Montmorency,46.8796,-71.16519,Private room,48,3,11,2018-12-10,0.24,2,332
6167471,Splendide appartement dans le Vieux Québec,18684279,Luc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8171,-71.2033,Entire home/apt,59,2,33,2018-06-19,0.71,2,0
6177146,Condo contemporain avec stationnement privé,24821339,Françoise K,,Saint-Sauveur,46.80516,-71.24362,Entire home/apt,84,2,67,2019-03-04,5.36,1,203
6201708,House in Limoilou,3840492,Justine,,Lairet,46.83932,-71.24446,Entire home/apt,179,4,3,2015-08-14,0.07,1,0
6232233,1 room downtown apartment,1646154,Dimitri,,Saint-Sauveur,46.81471,-71.2383,Entire home/apt,32,45,11,2019-01-03,0.27,8,365
6291584,grand 3 et demi centre ville,11931895,Émilie,,Saint-Roch,46.81495,-71.23021,Entire home/apt,75,1,3,2015-09-07,0.07,1,0
6363280,Grande chambre avec balcon privé,33154109,Jacynthe,,L'Aéroport,46.77503,-71.37516,Private room,59,1,31,2018-11-18,0.67,1,365
6446117,"Flat to share, 5km from Old Québec",33655018,Guillaume,,Saint-Sacrement,46.79247,-71.26534,Private room,50,4,5,2018-08-18,0.11,1,364
6467450,Superbe condo 3 ½ situé dans le Vie,33784337,Sophie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81126,-71.21077,Entire home/apt,67,1,0,,,1,0
6492431,Chambre commode en Basse-Ville,33932743,Érika,,Saint-Sauveur,46.80725,-71.2352,Private room,35,1,19,2015-08-14,0.42,1,0
6519371,Coeur quartier Montcalm - Center of Montcalm,34093730,Marcel,,Montcalm,46.8044,-71.22808,Entire home/apt,130,14,0,,,1,0
6569655,Chambre chaleureuse vous attend,9571650,Madlen,,Saint-Sacrement,46.79417,-71.26474,Private room,40,32,3,2017-08-22,0.15,1,2
6601346,Superbe condo dans le vieux-Quebec,34035303,Remi,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80979,-71.21139,Entire home/apt,265,4,65,2018-12-31,1.45,1,48
6624869,Chambre au centre de Québec!,6932903,Claire,,Vieux-Limoilou,46.82449,-71.23114,Private room,29,1,33,2016-02-05,0.73,1,0
6661626,Charmant! Au coeur de la vie urbaine de Québec !,26502596,François,,Saint-Jean-Baptiste,46.81015,-71.2176,Private room,75,2,199,2019-02-18,4.46,1,300
6695700,CUTE LOFT Studio Old Quebec City,10343591,Erika,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81569,-71.21378,Entire home/apt,68,180,1,2015-07-31,0.02,3,365
6702041,"Logement meublé, climatisé (#23)",17405126,Ahmed Et Saloua,,Maizerets,46.83927,-71.2216,Entire home/apt,104,2,53,2019-01-01,1.63,4,355
6728475,Grand Appartement à Québec,32409994,Françoise,,Cité Universitaire,46.78634,-71.26131,Entire home/apt,127,2,33,2017-02-19,0.74,1,0
6746347,Beautiful Furnished Apartment (Minimum 1 month),15960979,Alain,,Saint-Jean-Baptiste,46.80815,-71.22858,Entire home/apt,121,30,120,2019-02-24,3.20,2,187
6781734,Appartement Good Vibe ;-) Plein Centre Montcalm,8923525,Myriam Et Véronique,,Montcalm,46.80083,-71.22548,Entire home/apt,70,31,76,2017-06-29,1.67,1,365
6783387,4 1/2 au coeur de Québec,35257744,Geneviève,,Montcalm,46.80306,-71.22795,Entire home/apt,100,4,4,2015-10-12,0.09,2,0
6783616,Spacious apartment in the heart of Québec City,35257744,Geneviève,,Montcalm,46.80324,-71.2288,Entire home/apt,50,3,11,2018-02-20,0.25,2,0
6836754,4½ centre ville en sous-location,35428945,Charles-Élie,,Saint-Jean-Baptiste,46.80908,-71.22356,Private room,60,1,0,,,1,0
6849721,"Joli appart en ville, près de tout!",15744294,Aurora,,Saint-Sauveur,46.81093,-71.23284,Entire home/apt,50,1,0,,,1,0
6852451,Loft with river view,35884345,Marc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80395,-71.20924,Entire home/apt,100,2,47,2019-02-19,2.32,1,222
